"Block","Phase","Trial","RunningTime","Cue","Image","CorrResp","Resp","Accuracy","ISI","RT_from_CueOnset","ITI","subID"
1,1,67,412.17,3,3,3,3,1,1,2.48,0.5,3
1,1,68,416.96,2,2,2,2,1,1,1.24,4.5,3
1,1,69,425.74,2,2,2,2,1,1,1.02,3.5,3
1,1,70,433.53,2,2,2,2,1,1,1.13,5.5,3
1,1,71,443.31,1,2,2,1,0,1,1.04,0.5,3
1,1,72,448.09,1,1,1,1,1,1,1.7,2.5,3
1,1,73,454.88,2,2,2,2,1,1,1.25,5.5,3
1,1,74,464.66,2,2,2,2,1,1,0.88,0.5,3
1,1,75,469.45,2,2,2,2,1,1,1.28,0.5,3
1,1,76,474.23,2,2,2,2,1,1,1.09,0.5,3
1,1,77,479.01,3,3,3,3,1,1,1.05,0.5,3
1,1,78,483.8,4,3,3,4,0,1,0.75,5.5,3
1,1,79,493.58,3,4,4,3,0,1,0.94,0.5,3
1,1,80,498.36,2,1,1,2,0,1,1.09,1.5,3
1,1,81,504.15,4,3,3,3,1,1,2.32,0.5,3
1,1,82,508.93,3,3,3,3,1,1,2.43,0.5,3
1,1,83,513.71,3,3,3,3,1,1,2.35,3.5,3
1,1,84,521.5,1,1,1,1,1,1,1.37,0.5,3
1,1,85,526.28,3,3,3,3,1,1,1.4,0.5,3
1,1,86,531.07,4,3,3,3,1,1,2.4,0.5,3
1,1,87,535.85,2,2,2,2,1,1,1.86,1.5,3
1,1,88,541.63,3,3,3,3,1,1,1.31,2.5,3
1,1,89,548.42,1,1,1,2,0,1,1.84,3.5,3
1,1,90,556.2,2,2,2,2,1,1,1.26,3.5,3
1,1,91,563.98,3,3,3,3,1,1,1.57,0.5,3
1,1,92,568.75,1,1,1,1,1,1,1.01,0.5,3
1,1,93,573.54,3,3,3,3,1,1,1.28,1.5,3
1,1,94,579.32,1,1,1,1,1,1,1.07,2.5,3
1,1,95,586.1,2,2,2,2,1,1,0.83,0.5,3
1,1,96,590.89,3,4,4,3,0,1,1.21,2.5,3
1,1,97,597.67,1,1,1,1,1,1,1,0.5,3
1,1,98,602.45,3,3,3,3,1,1,1.16,0.5,3
1,1,99,607.24,3,4,4,3,0,1,1.06,0.5,3
1,1,100,612.02,1,2,2,1,0,1,1.22,1.5,3
1,2,101,0.5,2,2,2,2,1,6,0.87,5.5,3
1,2,102,16.27,4,3,3,3,1,4,1.06,2.5,3
1,2,103,27.06,3,4,4,3,0,6,1.82,2.5,3
1,2,104,39.82,3,3,3,4,0,6,1.6,3.5,3
1,2,105,53.59,3,3,3,3,1,6,8.83,3.5,3
1,2,106,67.36,1,1,1,1,1,4,0.98,3.5,3
1,2,107,79.13,1,1,1,1,1,6,0.94,0.5,3
1,2,108,89.89,4,4,4,4,1,4,6.1,0.5,3
1,2,109,98.68,2,2,2,2,1,4,1.12,1.5,3
1,2,110,108.46,4,4,4,4,1,8,9.53,8,3
1,2,111,128.73,3,3,3,3,1,8,1.53,0.5,3
1,2,112,141.5,4,4,4,4,1,8,2.29,0.5,3
1,2,113,154.26,2,1,1,2,0,6,0.83,6.5,3
1,2,114,171.03,3,4,4,4,1,4,5.8,3.5,3
1,2,115,182.8,2,2,2,2,1,4,0.52,8,3
1,2,116,199.07,3,4,4,4,1,8,1.38,3.5,3
1,2,117,214.83,4,4,4,4,1,6,7.47,4.5,3
1,2,118,229.6,2,2,2,2,1,4,0.46,0.5,3
1,2,119,238.39,4,4,4,4,1,6,1.45,2.5,3
1,2,120,251.15,1,1,1,1,1,8,1.07,1.5,3
1,2,121,264.92,3,4,4,4,1,4,5.27,1.5,3
1,2,122,274.71,4,4,4,4,1,4,1.88,1.5,3
1,2,123,284.49,1,1,1,1,1,4,1.02,3.5,3
1,2,124,296.26,1,1,1,1,1,4,0.69,1.5,3
1,2,125,306.02,1,1,1,1,1,4,0.72,3.5,3
1,2,126,317.79,1,1,1,1,1,8,9.85,6.5,3
1,2,127,336.56,4,3,3,4,0,6,1.21,0.5,3
1,2,128,347.33,3,3,3,4,0,4,1.21,3.5,3
1,2,129,359.09,3,3,3,3,1,8,10.18,2.5,3
1,2,130,373.86,4,4,4,4,1,6,1.25,4.5,3
1,2,131,388.63,3,3,3,3,1,8,1.58,1.5,3
1,2,132,402.4,4,3,3,4,0,4,1.44,1.5,3
1,2,133,412.16,4,4,4,4,1,8,10.27,1.5,3
1,2,134,425.93,1,1,1,1,1,8,0.94,0.5,3
1,2,135,438.7,1,1,1,1,1,8,0.83,5.5,3
1,2,136,456.47,3,3,3,3,1,6,1.74,4.5,3
1,2,137,471.24,4,3,3,4,0,8,10.7,0.5,3
1,2,138,484,2,2,2,2,1,6,0.8,6.5,3
1,2,139,500.77,1,2,2,1,0,6,0.82,5.5,3
1,2,140,516.54,2,1,1,2,0,8,1.32,0.5,3
1,2,141,529.31,2,2,2,1,0,8,1.75,0.5,3
1,2,142,542.07,4,3,3,4,0,8,10.23,1.5,3
1,2,143,555.84,4,4,4,3,0,8,1.93,0.5,3
1,2,144,568.61,1,2,2,1,0,4,0.96,0.5,3
1,2,145,577.39,1,2,2,2,1,6,8.12,1.5,3
1,2,146,589.16,1,1,1,1,1,6,4.43,8,3
1,2,147,607.43,1,2,2,1,0,8,0.93,0.5,3
1,2,148,620.2,1,1,1,2,0,6,7.97,0.5,3
1,2,149,630.98,4,3,3,3,1,6,7.4,7.5,3
1,2,150,648.75,3,3,3,3,1,6,1.75,0.5,3
1,2,151,659.51,1,1,1,2,0,4,6.93,0.5,3
1,2,152,668.3,4,4,4,3,0,8,2.69,0.5,3
1,2,153,681.07,3,4,4,4,1,6,7.7,1.5,3
1,2,154,692.83,2,2,2,2,1,6,8.67,4.5,3
1,2,155,707.6,2,2,2,2,1,8,1.15,8,3
1,2,156,727.87,2,2,2,2,1,4,1,4.5,3
1,2,157,740.64,1,1,1,1,1,6,1.11,3.5,3
1,2,158,754.4,2,1,1,2,0,4,1.23,8,3
1,2,159,770.67,2,2,2,2,1,4,1.11,6.5,3
1,2,160,785.44,2,2,2,2,1,8,1.18,2.5,3
1,2,161,800.21,1,1,1,2,0,6,9.13,0.5,3
1,2,162,810.97,2,2,2,2,1,8,0.98,6.5,3
1,2,163,829.74,1,1,1,1,1,8,1.28,8,3
1,2,164,850.01,3,3,3,3,1,8,9.97,0.5,3
1,2,165,862.78,4,4,4,4,1,6,3.03,4.5,3
1,2,166,877.55,3,3,3,3,1,4,1.3,1.5,3
1,2,167,887.33,3,4,4,3,0,8,3.61,1.5,3
1,2,168,901.1,3,3,3,3,1,4,6.93,8,3
1,2,169,917.37,4,4,4,4,1,4,5.2,8,3
1,2,170,933.63,3,3,3,4,0,8,9.87,1.5,3
1,2,171,947.4,3,3,3,NA,0,6,NA,8,3
1,2,172,965.67,1,1,1,1,1,4,5.3,3.5,3
1,2,173,977.44,2,1,1,2,0,8,0.57,7.5,3
1,2,174,997.2,2,2,2,2,1,8,9.37,0.5,3
1,2,175,1009.97,2,2,2,2,1,6,0.75,1.5,3
1,2,176,1021.74,3,3,3,3,1,4,6.77,0.5,3
1,2,177,1030.52,2,2,2,2,1,4,0.83,1.5,3
1,2,178,1040.31,2,2,2,3,0,6,1.42,1.5,3
1,2,179,1052.07,4,3,3,4,0,4,1.31,3.5,3
1,2,180,1063.84,4,4,4,4,1,6,7.4,1.5,3
2,1,1,0.51,3,4,4,4,1,1,3.12,0.5,3
2,1,2,5.3,4,3,3,3,1,1,2.49,0.5,3
2,1,3,10.08,3,3,3,3,1,1,2.62,1.5,3
2,1,4,15.86,2,2,2,2,1,1,2.47,5.5,3
2,1,5,25.65,4,3,3,3,1,1,2.62,1.5,3
2,1,6,31.43,2,2,2,2,1,1,2.64,4.5,3
2,1,7,40.22,4,3,3,3,1,1,3.13,5.5,3
2,1,8,50,3,4,4,3,0,1,2.29,0.5,3
2,1,9,54.78,3,3,3,4,0,1,2,0.5,3
2,1,10,59.57,1,1,1,1,1,1,2.75,0.5,3
2,1,11,64.35,4,3,3,3,1,1,2.49,0.5,3
2,1,12,69.14,1,1,1,1,1,1,1.36,0.5,3
2,1,13,73.92,1,1,1,3,0,1,1.54,0.5,3
2,1,14,78.7,3,3,3,3,1,1,2.59,1.5,3
2,1,15,84.49,1,2,2,NA,NA,1,NA,0.5,3
2,1,16,89.27,3,3,3,3,1,1,2.44,0.5,3
2,1,17,94.05,1,1,1,1,1,1,1.58,2.5,3
2,1,18,100.82,4,3,3,3,1,1,1.33,0.5,3
2,1,19,105.6,2,1,1,1,1,1,2.49,3.5,3
2,1,20,113.39,4,3,3,2,0,1,1.11,0.5,3
2,1,21,118.17,4,4,4,NA,NA,1,NA,1.5,3
2,1,22,123.96,3,3,3,3,1,1,2.82,0.5,3
2,1,23,128.74,1,2,2,1,0,1,1.64,0.5,3
2,1,24,133.52,1,1,1,2,0,1,1.38,2.5,3
2,1,25,140.31,1,2,2,2,1,1,2.34,0.5,3
2,1,26,145.09,3,3,3,3,1,1,2.39,4.5,3
2,1,27,153.87,2,2,2,2,1,1,2.33,1.5,3
2,1,28,159.66,4,3,3,1,0,1,3.36,0.5,3
2,1,29,164.44,3,3,3,3,1,1,2.54,0.5,3
2,1,30,169.23,3,4,4,3,0,1,1.45,2.5,3
2,1,31,176.01,2,2,2,2,1,1,2.22,0.5,3
2,1,32,180.79,4,4,4,NA,NA,1,NA,0.5,3
2,1,33,185.58,3,3,3,3,1,1,2.12,0.5,3
2,1,34,190.36,1,1,1,1,1,1,2.21,0.5,3
2,1,35,195.14,1,2,2,1,0,1,1.15,2.5,3
2,1,36,201.93,2,1,1,1,1,1,3.74,1.5,3
2,1,37,207.71,1,1,1,1,1,1,2.51,1.5,3
2,1,38,213.5,4,4,4,4,1,1,3.24,2.5,3
2,1,39,220.28,3,4,4,4,1,1,2.43,1.5,3
2,1,40,226.06,1,2,2,NA,NA,1,NA,0.5,3
2,1,41,230.85,3,4,4,4,1,1,2.55,4.5,3
2,1,42,239.63,4,4,4,2,0,1,1.86,0.5,3
2,1,43,244.41,2,2,2,2,1,1,2.42,0.5,3
2,1,44,249.2,2,1,1,1,1,1,2.33,0.5,3
2,1,45,253.98,1,2,2,2,1,1,2.38,1.5,3
2,1,46,259.76,2,1,1,1,1,1,2.45,1.5,3
2,1,47,265.55,2,1,1,1,1,1,2.36,0.5,3
2,1,48,270.33,4,4,4,3,0,1,1.61,8,3
2,1,49,282.6,2,2,2,2,1,1,2.39,3.5,3
2,1,50,290.38,4,4,4,3,0,1,2.13,0.5,3
2,1,51,295.17,2,2,2,2,1,1,2.42,0.5,3
2,1,52,299.95,1,1,1,1,1,1,2.58,0.5,3
2,1,53,304.73,1,2,2,2,1,1,2.47,3.5,3
2,1,54,312.52,2,1,1,2,0,1,3.42,0.5,3
2,1,55,317.3,3,4,4,4,1,1,2.77,1.5,3
2,1,56,323.09,1,1,1,1,1,1,2.5,3.5,3
2,1,57,330.87,1,1,1,1,1,1,2.09,1.5,3
2,1,58,336.65,3,3,3,3,1,1,2.48,1.5,3
2,1,59,342.44,1,2,2,1,0,1,2.32,0.5,3
2,1,60,347.22,4,4,4,4,1,1,2.78,3.5,3
2,1,61,355,4,4,4,3,0,1,2.16,1.5,3
2,1,62,360.79,4,3,3,3,1,1,3.61,4.5,3
2,1,63,369.56,3,4,4,NA,NA,1,NA,0.5,3
2,1,64,374.34,2,2,2,2,1,1,2.21,5.5,3
2,1,65,384.12,1,1,1,NA,NA,1,NA,0.5,3
2,1,66,388.91,1,2,2,NA,NA,1,NA,0.5,3
2,1,67,393.69,3,4,4,4,1,1,2.53,0.5,3
2,1,68,398.47,1,2,2,2,1,1,2.43,3.5,3
2,1,69,406.26,4,4,4,3,0,1,1.38,1.5,3
2,1,70,412.03,2,2,2,2,1,1,2.55,5.5,3
2,1,71,421.81,3,4,4,4,1,1,2.62,2.5,3
2,1,72,428.59,4,3,3,3,1,1,2.53,0.5,3
2,1,73,433.38,2,1,1,1,1,1,2.75,2.5,3
2,1,74,440.16,4,4,4,3,0,1,3.47,1.5,3
2,1,75,445.94,2,2,2,2,1,1,2.84,1.5,3
2,1,76,451.73,2,1,1,NA,NA,1,NA,0.5,3
2,1,77,456.51,3,4,4,4,1,1,2.59,1.5,3
2,1,78,462.3,4,4,4,4,1,1,3.21,0.5,3
2,1,79,467.08,2,2,2,NA,NA,1,NA,3.5,3
2,1,80,474.86,2,2,2,2,1,1,2.44,0.5,3
2,1,81,479.65,1,1,1,1,1,1,2.41,8,3
2,1,82,491.91,2,1,1,1,1,1,2.48,2.5,3
2,1,83,498.7,3,4,4,NA,NA,1,NA,5.5,3
2,1,84,508.48,1,1,1,1,1,1,2.37,0.5,3
2,1,85,513.27,2,1,1,1,1,1,2.22,1.5,3
2,1,86,519.05,3,3,3,3,1,1,2.17,3.5,3
2,1,87,526.83,1,1,1,1,1,1,2.14,4.5,3
2,1,88,535.62,4,3,3,3,1,1,1.34,0.5,3
2,1,89,540.4,4,4,4,1,0,1,0.5,1.5,3
2,1,90,546.18,3,4,4,4,1,1,2.64,3.5,3
2,1,91,553.97,2,2,2,2,1,1,1.34,0.5,3
2,1,92,558.75,2,2,2,2,1,1,2.39,5.5,3
2,1,93,568.52,1,1,1,1,1,1,2.33,1.5,3
2,1,94,574.3,3,3,3,3,1,1,2.66,2.5,3
2,1,95,581.09,3,3,3,3,1,1,2.56,0.5,3
2,1,96,585.87,4,3,3,3,1,1,1.71,0.5,3
2,1,97,590.65,4,3,3,3,1,1,3.36,1.5,3
2,1,98,596.44,4,3,3,3,1,1,2.13,5.5,3
2,1,99,606.22,3,3,3,3,1,1,2.34,2.5,3
2,1,100,613.01,2,2,2,2,1,1,1.05,0.5,3
2,2,101,0.5,4,4,4,3,0,8,1.05,0.5,3
2,2,102,13.27,1,2,2,1,0,6,7.61,5.5,3
2,2,103,29.04,1,2,2,2,1,4,5.98,0.5,3
2,2,104,37.82,3,4,4,4,1,6,8.27,1.5,3
2,2,105,49.59,3,4,4,4,1,4,6.08,1.5,3
2,2,106,59.37,4,3,3,3,1,4,1.18,1.5,3
2,2,107,69.16,1,1,1,1,1,4,6,3.5,3
2,2,108,80.92,3,3,3,3,1,6,8.27,8,3
2,2,109,99.19,2,2,2,2,1,6,7.9,4.5,3
2,2,110,113.96,4,4,4,3,0,4,1.9,4.5,3
2,2,111,126.73,2,1,1,1,1,8,10.3,0.5,3
2,2,112,139.49,2,1,1,1,1,4,5.77,6.5,3
2,2,113,154.26,2,1,1,1,1,4,5.97,1.5,3
2,2,114,164.05,4,4,4,4,1,6,8.4,1.5,3
2,2,115,175.81,3,4,4,4,1,8,10.77,1.5,3
2,2,116,189.58,1,1,1,1,1,4,6.01,3.5,3
2,2,117,201.35,2,1,1,1,1,6,7.73,6.5,3
2,2,118,218.12,1,2,2,2,1,4,5.87,1.5,3
2,2,119,227.9,1,1,1,1,1,8,10.14,1.5,3
2,2,120,241.67,3,3,3,3,1,6,8.2,4.5,3
2,2,121,256.44,4,3,3,3,1,4,6.65,0.5,3
2,2,122,265.22,3,4,4,4,1,8,10.15,1.5,3
2,2,123,278.99,2,2,2,2,1,8,10.15,6.5,3
2,2,124,297.76,1,2,2,2,1,4,6.1,0.5,3
2,2,125,306.54,4,3,3,3,1,4,6.1,3.5,3
2,2,126,318.31,4,3,3,3,1,6,7.8,7.5,3
2,2,127,336.07,1,1,1,1,1,8,10.65,0.5,3
2,2,128,348.84,1,2,2,NA,0,6,NA,1.5,3
2,2,129,360.61,2,1,1,1,1,8,10.07,0.5,3
2,2,130,373.38,2,2,2,1,0,4,6.27,0.5,3
2,2,131,382.16,2,1,1,NA,0,6,NA,1.5,3
2,2,132,393.93,1,1,1,1,1,6,7.7,8,3
2,2,133,412.2,4,3,3,3,1,6,8.05,2.5,3
2,2,134,424.96,2,2,2,1,0,4,6.67,4.5,3
2,2,135,437.73,3,4,4,3,0,4,6.07,3.5,3
2,2,136,449.5,2,2,2,NA,0,8,NA,2.5,3
2,2,137,464.27,3,3,3,3,1,8,9.57,0.5,3
2,2,138,477.03,3,3,3,3,1,8,9.38,2.5,3
2,2,139,491.8,3,3,3,3,1,6,8.11,0.5,3
2,2,140,502.57,4,4,4,3,0,4,7.05,8,3
2,2,141,518.84,1,1,1,2,0,6,9.73,0.5,3
2,2,142,529.6,2,2,2,1,0,4,5.54,1.5,3
2,2,143,539.39,1,2,2,2,1,8,10.57,5.5,3
2,2,144,557.16,1,1,1,2,0,6,7.88,3.5,3
2,2,145,570.92,3,4,4,NA,0,8,NA,1.5,3
2,2,146,584.69,1,1,1,2,0,8,8.77,8,3
2,2,147,604.96,2,2,2,2,1,4,4.77,8,3
2,2,148,621.23,4,3,3,3,1,6,0.99,0.5,3
2,2,149,631.99,2,1,1,2,0,4,6.38,8,3
2,2,150,648.26,3,4,4,4,1,6,8,3.5,3
2,2,151,662.03,1,2,2,1,0,6,7.6,0.5,3
2,2,152,672.8,4,4,4,3,0,6,8.23,4.5,3
2,2,153,687.56,1,1,1,1,1,4,6.65,3.5,3
2,2,154,699.33,4,4,4,3,0,4,6.45,1.5,3
2,2,155,709.12,1,1,1,1,1,8,9.94,6.5,3
2,2,156,727.88,2,1,1,2,0,8,9.13,7.5,3
2,2,157,747.65,4,4,4,4,1,8,10.12,8,3
2,2,158,767.92,3,3,3,3,1,4,5.5,1.5,3
2,2,159,777.7,4,4,4,3,0,6,8.43,4.5,3
2,2,160,792.47,3,3,3,3,1,4,6,0.5,3
2,2,161,801.26,3,4,4,3,0,8,10.57,3.5,3
2,2,162,817.02,3,4,4,3,0,6,7.97,2.5,3
2,2,163,829.79,1,2,2,1,0,8,10.5,0.5,3
2,2,164,842.56,2,2,2,1,0,8,9.93,8,3
2,2,165,862.83,3,4,4,4,1,4,6.33,3.5,3
2,2,166,874.59,2,2,2,1,0,8,10.13,0.5,3
2,2,167,887.36,4,3,3,4,0,8,10.53,1.5,3
2,2,168,901.13,4,3,3,3,1,8,9.44,1.5,3
2,2,169,914.9,3,3,3,3,1,4,5.27,8,3
2,2,170,931.16,4,4,4,4,1,4,5.77,0.5,3
2,2,171,939.95,2,2,2,1,0,6,7.93,1.5,3
2,2,172,951.72,2,2,2,NA,0,6,NA,5.5,3
2,2,173,967.48,3,3,3,3,1,6,7.87,3.5,3
2,2,174,981.25,2,2,2,NA,0,6,NA,6.5,3
2,2,175,998.02,1,1,1,1,1,4,5.43,3.5,3
2,2,176,1009.79,3,3,3,4,0,8,10.03,0.5,3
2,2,177,1022.55,4,3,3,3,1,8,10.41,0.5,3
2,2,178,1035.32,1,1,1,1,1,6,7.67,0.5,3
2,2,179,1046.09,4,3,3,3,1,4,5.73,2.5,3
2,2,180,1056.86,4,4,4,4,1,8,9.61,0.5,3
1,1,1,0.52,3,3,3,3,1,1,2.59,0.5,4
1,1,2,5.3,4,4,4,4,1,1,2.47,0.5,4
1,1,3,10.08,3,3,3,3,1,1,2.09,0.5,4
1,1,4,14.87,4,4,4,4,1,1,1.11,1.5,4
1,1,5,20.65,3,3,3,3,1,1,0.62,0.5,4
1,1,6,25.44,2,2,2,2,1,1,2.39,1.5,4
1,1,7,31.22,1,1,1,1,1,1,2.35,0.5,4
1,1,8,36,4,4,4,2,0,1,2.28,0.5,4
1,1,9,40.79,1,2,2,1,0,1,1.24,0.5,4
1,1,10,45.57,4,3,3,3,1,1,2.58,0.5,4
1,1,11,50.35,2,1,1,1,1,1,1.99,0.5,4
1,1,12,55.14,1,1,1,2,0,1,2.13,0.5,4
1,1,13,59.92,3,4,4,3,0,1,2.11,0.5,4
1,1,14,64.7,3,3,3,3,1,1,2.48,4.5,4
1,1,15,73.49,1,1,1,1,1,1,2.42,1.5,4
1,1,16,79.27,4,4,4,4,1,1,2.2,0.5,4
1,1,17,84.06,3,3,3,3,1,1,2.29,1.5,4
1,1,18,89.82,3,3,3,3,1,1,2.24,0.5,4
1,1,19,94.61,3,4,4,3,0,1,1.15,0.5,4
1,1,20,99.39,1,1,1,1,1,1,2.42,0.5,4
1,1,21,104.17,3,4,4,3,0,1,2.1,1.5,4
1,1,22,109.96,4,4,4,4,1,1,2.25,5.5,4
1,1,23,119.74,4,3,3,3,1,1,2.4,0.5,4
1,1,24,124.53,3,4,4,4,1,1,2.45,2.5,4
1,1,25,131.31,1,1,1,1,1,1,2.4,3.5,4
1,1,26,139.09,2,1,1,1,1,1,2.33,0.5,4
1,1,27,143.88,1,1,1,1,1,1,2.19,4.5,4
1,1,28,152.66,1,1,1,1,1,1,2.27,0.5,4
1,1,29,157.44,1,1,1,1,1,1,2.16,1.5,4
1,1,30,163.23,2,2,2,2,1,1,2.15,0.5,4
1,1,31,168.01,2,2,2,2,1,1,1.04,0.5,4
1,1,32,172.8,2,2,2,2,1,1,2.09,1.5,4
1,1,33,178.58,2,1,1,1,1,1,2.29,2.5,4
1,1,34,185.36,3,4,4,4,1,1,2.41,5.5,4
1,1,35,195.15,4,4,4,4,1,1,2.34,0.5,4
1,1,36,199.93,1,1,1,1,1,1,2.2,0.5,4
1,1,37,204.71,3,3,3,3,1,1,2.14,8,4
1,1,38,216.98,4,3,3,3,1,1,2.35,0.5,4
1,1,39,221.77,1,1,1,1,1,1,2.18,0.5,4
1,1,40,226.55,2,1,1,2,0,1,2.14,2.5,4
1,1,41,233.33,4,3,3,3,1,1,2.34,3.5,4
1,1,42,241.12,4,4,4,4,1,1,2.3,2.5,4
1,1,43,247.9,4,4,4,4,1,1,2.14,0.5,4
1,1,44,252.68,4,3,3,3,1,1,2.3,3.5,4
1,1,45,260.45,2,2,2,2,1,1,2.33,5.5,4
1,1,46,270.22,4,4,4,4,1,1,2.41,0.5,4
1,1,47,275,4,4,4,4,1,1,2.14,1.5,4
1,1,48,280.79,2,2,2,2,1,1,2.1,1.5,4
1,1,49,286.57,1,1,1,1,1,1,2.14,0.5,4
1,1,50,291.35,2,2,2,2,1,1,2.11,1.5,4
1,1,51,297.14,3,4,4,3,0,1,2.22,1.5,4
1,1,52,302.92,3,3,3,3,1,1,2.24,0.5,4
1,1,53,307.7,2,2,2,2,1,1,2.24,2.5,4
1,1,54,314.49,2,2,2,2,1,1,2.2,0.5,4
1,1,55,319.27,2,2,2,2,1,1,2.28,5.5,4
1,1,56,329.06,1,2,2,2,1,1,2.39,3.5,4
1,1,57,336.82,1,2,2,2,1,1,2.26,2.5,4
1,1,58,343.61,3,3,3,3,1,1,2.38,0.5,4
1,1,59,348.39,2,1,1,1,1,1,2.32,2.5,4
1,1,60,355.16,4,3,3,3,1,1,2.32,5.5,4
1,1,61,364.94,4,3,3,3,1,1,2.27,1.5,4
1,1,62,370.73,2,2,2,2,1,1,2.27,0.5,4
1,1,63,375.51,2,2,2,2,1,1,2.2,3.5,4
1,1,64,383.29,3,3,3,3,1,1,2.26,0.5,4
1,1,65,388.08,2,2,2,2,1,1,2.2,1.5,4
1,1,66,393.86,1,2,2,2,1,1,2.28,0.5,4
1,1,67,398.64,4,3,3,3,1,1,2.43,0.5,4
1,1,68,403.43,1,1,1,1,1,1,2.22,4.5,4
1,1,69,412.21,1,1,1,1,1,1,2.21,0.5,4
1,1,70,417,4,4,4,4,1,1,2.27,1.5,4
1,1,71,422.78,3,3,3,3,1,1,2.3,3.5,4
1,1,72,430.56,1,2,2,2,1,1,2.39,8,4
1,1,73,442.83,4,3,3,3,1,1,2.32,1.5,4
1,1,74,448.61,2,2,2,2,1,1,2.28,4.5,4
1,1,75,457.4,1,1,1,1,1,1,2.4,0.5,4
1,1,76,462.18,3,3,3,3,1,1,2.34,1.5,4
1,1,77,467.97,3,4,4,4,1,1,2.32,0.5,4
1,1,78,472.75,2,2,2,2,1,1,2.24,5.5,4
1,1,79,482.52,3,3,3,3,1,1,2.34,1.5,4
1,1,80,488.3,1,1,1,1,1,1,2.17,5.5,4
1,1,81,498.08,1,1,1,1,1,1,2.34,0.5,4
1,1,82,502.87,3,4,4,4,1,1,2.64,4.5,4
1,1,83,511.65,2,2,2,2,1,1,2.4,1.5,4
1,1,84,517.44,1,1,1,1,1,1,2.21,0.5,4
1,1,85,522.22,3,4,4,4,1,1,2.49,3.5,4
1,1,86,530,4,4,4,4,1,1,2.12,1.5,4
1,1,87,535.79,2,2,2,2,1,1,2.15,1.5,4
1,1,88,541.57,1,1,1,1,1,1,2.26,0.5,4
1,1,89,546.35,1,1,1,1,1,1,2.17,1.5,4
1,1,90,552.14,4,4,4,4,1,1,2.16,0.5,4
1,1,91,556.92,4,4,4,3,0,1,1.55,3.5,4
1,1,92,564.71,1,1,1,1,1,1,2.22,0.5,4
1,1,93,569.49,2,2,2,2,1,1,2.26,0.5,4
1,1,94,574.27,4,3,3,3,1,1,2.34,2.5,4
1,1,95,581.06,3,3,3,3,1,1,2.25,0.5,4
1,1,96,585.84,2,2,2,2,1,1,2.21,3.5,4
1,1,97,593.62,3,4,4,4,1,1,2.4,0.5,4
1,1,98,598.41,3,3,3,3,1,1,2.36,2.5,4
1,1,99,605.19,2,2,2,2,1,1,2.15,1.5,4
1,1,100,610.97,4,4,4,4,1,1,2.46,2.5,4
1,2,101,0.5,2,2,2,2,1,8,5.01,3.5,4
1,2,102,16.27,3,4,4,3,0,4,1.03,0.5,4
1,2,103,25.06,1,1,1,1,1,8,9.28,0.5,4
1,2,104,37.82,1,1,1,1,1,8,9.31,3.5,4
1,2,105,53.59,4,4,4,4,1,8,9.27,8,4
1,2,106,73.86,1,1,1,1,1,8,9.27,4.5,4
1,2,107,90.63,3,3,3,3,1,8,9.63,0.5,4
1,2,108,103.39,2,1,1,2,0,4,5.34,1.5,4
1,2,109,113.16,4,4,4,4,1,6,1.42,3.5,4
1,2,110,126.93,2,2,2,2,1,6,0.62,0.5,4
1,2,111,137.7,3,4,4,3,0,8,0.99,2.5,4
1,2,112,152.46,2,2,2,2,1,6,7.3,1.5,4
1,2,113,164.23,4,3,3,4,0,8,9.43,2.5,4
1,2,114,179,3,3,3,3,1,6,1.94,0.5,4
1,2,115,189.77,1,1,1,1,1,6,0.74,1.5,4
1,2,116,201.53,1,1,1,1,1,6,0.61,1.5,4
1,2,117,213.3,1,1,1,1,1,6,0.5,1.5,4
1,2,118,225.07,2,2,2,2,1,8,0.59,6.5,4
1,2,119,243.84,3,4,4,3,0,6,0.48,0.5,4
1,2,120,254.62,1,1,1,3,0,6,0.57,1.5,4
1,2,121,266.39,2,2,2,2,1,6,0.64,1.5,4
1,2,122,278.16,1,1,1,1,1,4,5.7,0.5,4
1,2,123,286.94,2,2,2,2,1,6,7.67,3.5,4
1,2,124,300.71,2,2,2,3,0,4,0.81,3.5,4
1,2,125,312.47,2,2,2,2,1,4,5.55,6.5,4
1,2,126,327.24,4,3,3,4,0,6,7.9,8,4
1,2,127,345.51,1,1,1,1,1,4,5.47,0.5,4
1,2,128,354.29,2,2,2,2,1,4,0.55,0.5,4
1,2,129,363.08,4,4,4,4,1,8,1.48,4.5,4
1,2,130,379.85,4,3,3,4,0,6,0.73,3.5,4
1,2,131,393.61,3,3,3,3,1,8,0.68,4.5,4
1,2,132,410.38,2,2,2,2,1,6,0.58,3.5,4
1,2,133,424.15,3,3,3,3,1,4,5.57,8,4
1,2,134,440.42,2,1,1,1,1,8,9.83,6.5,4
1,2,135,459.18,3,3,3,3,1,6,0.54,2.5,4
1,2,136,471.95,1,1,1,1,1,4,0.9,8,4
1,2,137,488.22,3,3,3,3,1,4,0.52,1.5,4
1,2,138,498,3,4,4,4,1,6,7.73,8,4
1,2,139,516.27,2,2,2,2,1,4,0.64,1.5,4
1,2,140,526.06,3,3,3,3,1,6,0.59,0.5,4
1,2,141,536.82,3,4,4,3,0,4,0.65,0.5,4
1,2,142,545.61,2,1,1,2,0,6,0.67,7.5,4
1,2,143,563.38,3,3,3,3,1,6,0.59,5.5,4
