subID,RT,faceChoice,carChoice,faceCorrect,carCorrect,cueIdx,coh1,coh2,stimOnsetTime,respTime,timeout,accuracy
7,566,1,0,1,0,0,0,1,1014739,1015305,0,1
7,550,1,0,1,0,2,1,0,1018304,1018854,0,1
7,783,0,1,0,1,2,0,1,1021587,1022370,0,1
7,567,1,0,1,0,0,1,0,1041339,1041906,0,1
7,400,1,0,1,0,0,0,1,1044771,1045171,0,1
7,599,0,1,0,1,0,0,1,1048154,1048753,0,1
7,567,0,1,0,1,0,0,1,1051552,1052119,0,1
7,433,1,0,1,0,0,1,0,1054735,1055168,0,1
7,500,1,0,1,0,0,1,0,1058167,1058667,0,1
7,667,0,1,0,1,2,0,1,1061582,1062249,0,1
7,434,1,0,1,0,2,1,0,1065031,1065465,0,1
7,550,0,1,0,1,0,1,0,1068130,1068680,0,1
7,466,1,0,1,0,2,1,0,1071696,1072162,0,1
7,467,0,1,0,1,1,1,0,1074911,1075378,0,1
7,767,0,1,0,1,2,0,1,1078110,1078877,0,1
7,649,0,1,0,1,1,0,1,1081493,1082142,0,1
7,533,0,1,0,1,2,0,1,1084825,1085358,0,1
7,500,1,0,1,0,2,0,1,1088290,1088790,0,1
7,567,0,1,0,1,1,0,1,1091739,1092306,0,1
7,633,0,1,0,1,0,0,1,1094955,1095588,0,1
7,633,0,1,0,1,0,1,0,1098337,1098970,0,1
7,833,0,1,0,1,1,1,0,1101786,1102619,0,1
7,567,0,1,0,1,1,1,0,1105201,1105768,0,1
7,667,0,1,0,1,0,1,0,1108750,1109417,0,1
7,717,0,1,0,1,0,1,0,1112349,1113066,0,1
7,550,1,0,1,0,0,1,0,1115698,1116248,0,1
7,633,0,1,0,1,1,0,1,1118897,1119530,0,1
7,516,1,0,1,0,0,0,1,1122213,1122729,0,1
7,467,1,0,1,0,2,1,0,1125578,1126045,0,1
7,450,1,0,1,0,2,0,1,1128944,1129394,0,1
7,716,1,0,0,1,1,1,0,1132176,1132892,0,0
7,483,1,0,1,0,2,1,0,1135725,1136208,0,1
7,616,0,1,1,0,0,0,1,1139157,1139773,0,0
7,583,0,1,0,1,1,0,1,1142639,1143222,0,1
7,583,0,1,0,1,1,0,1,1146188,1146771,0,1
7,800,0,1,0,1,2,1,0,1149420,1150220,0,1
7,567,0,1,1,0,2,1,0,1153169,1153736,0,0
7,533,1,0,1,0,2,0,1,1156618,1157151,0,1
7,567,0,1,0,1,2,1,0,1159950,1160517,0,1
7,667,1,0,1,0,2,1,0,1163282,1163949,0,1
7,517,0,1,0,1,0,1,0,1166781,1167298,0,1
7,517,1,0,0,1,1,1,0,1170063,1170580,0,0
7,516,1,0,1,0,1,0,1,1173146,1173662,0,1
7,617,0,1,0,1,0,0,1,1176611,1177228,0,1
7,600,0,1,0,1,2,1,0,1180110,1180710,0,1
7,516,1,0,1,0,2,1,0,1183659,1184175,0,1
7,533,0,1,1,0,2,0,1,1186941,1187474,0,0
7,633,0,1,0,1,0,1,0,1190007,1190640,0,1
7,500,1,0,1,0,2,0,1,1193189,1193689,0,1
7,466,1,0,1,0,0,1,0,1196655,1197121,0,1
7,450,1,0,1,0,0,0,1,1199820,1200270,0,1
7,450,1,0,1,0,2,0,1,1202819,1203269,0,1
7,516,1,0,0,1,0,1,0,1206102,1206618,0,0
7,450,1,0,1,0,0,1,0,1209617,1210067,0,1
7,483,1,0,1,0,2,0,1,1212666,1213149,0,1
7,600,1,0,1,0,1,1,0,1215998,1216598,0,1
7,416,1,0,1,0,2,1,0,1219514,1219930,0,1
7,433,1,0,1,0,0,0,1,1222913,1223346,0,1
7,617,0,1,0,1,1,1,0,1225978,1226595,0,1
7,584,0,1,0,1,1,0,1,1229610,1230194,0,1
7,650,1,0,1,0,1,1,0,1233043,1233693,0,1
7,649,0,1,0,1,0,0,1,1236342,1236991,0,1
7,600,0,1,0,1,1,1,0,1239924,1240524,0,1
7,666,0,1,0,1,1,0,1,1243523,1244189,0,1
7,650,1,0,1,0,1,1,0,1246788,1247438,0,1
7,600,0,1,0,1,0,0,1,1250304,1250904,0,1
7,616,1,0,0,1,2,1,0,1253453,1254069,0,0
7,833,0,1,0,1,1,0,1,1256718,1257551,0,1
7,517,1,0,1,0,1,0,1,1260267,1260784,0,1
7,434,1,0,1,0,0,0,1,1263649,1264083,0,1
7,500,1,0,1,0,2,0,1,1266648,1267148,0,1
7,500,1,0,1,0,1,0,1,1270164,1270664,0,1
8,500,1,0,1,0,2,0,1,13900,14400,0,1
8,733,1,0,1,0,0,1,0,16982,17715,0,1
8,467,1,0,1,0,2,0,1,20497,20964,0,1
8,600,1,0,0,1,1,1,0,23613,24213,0,0
8,633,1,0,1,0,1,1,0,27145,27778,0,1
8,700,1,0,0,1,0,1,0,30661,31361,0,0
8,533,1,0,1,0,2,0,1,34243,34776,0,1
8,583,1,0,0,1,1,0,1,37375,37958,0,0
8,650,0,1,0,1,1,0,1,40757,41407,0,1
8,550,1,0,1,0,2,1,0,44256,44806,0,1
8,566,1,0,0,1,2,0,1,47422,47988,0,0
8,534,1,0,1,0,2,0,1,50787,51321,0,1
8,484,1,0,1,0,1,0,1,54136,54620,0,1
8,483,1,0,1,0,2,1,0,57602,58085,0,1
8,533,1,0,1,0,2,1,0,60934,61467,0,1
8,484,1,0,0,1,0,1,0,64366,64850,0,0
8,717,1,0,0,1,0,0,1,67665,68382,0,0
8,634,1,0,0,1,2,1,0,71247,71881,0,0
8,516,1,0,1,0,2,1,0,74630,75146,0,1
8,550,1,0,0,1,1,0,1,77795,78345,0,0
8,450,1,0,1,0,0,1,0,81227,81677,0,1
8,450,1,0,1,0,0,0,1,84410,84860,0,1
8,517,1,0,0,1,2,1,0,87492,88009,0,0
8,517,1,0,0,1,1,0,1,90774,91291,0,0
8,817,1,0,0,1,0,1,0,93823,94640,0,0
8,1016,0,1,0,1,0,0,1,97306,98322,0,1
8,716,1,0,1,0,2,1,0,101071,101787,0,1
8,500,1,0,1,0,2,1,0,104503,105003,0,1
8,517,1,0,0,1,0,1,0,107685,108202,0,0
8,1016,1,0,0,1,0,1,0,111001,112017,0,0
8,600,1,0,1,0,2,0,1,114883,115483,0,1
8,483,1,0,1,0,0,0,1,118049,118532,0,1
8,583,1,0,1,0,0,1,0,121398,121981,0,1
8,583,1,0,1,0,1,1,0,124613,125196,0,1
8,517,1,0,1,0,0,1,0,127762,128279,0,1
8,534,1,0,0,1,0,1,0,130944,131478,0,0
8,533,1,0,1,0,0,0,1,134227,134760,0,1
8,517,1,0,1,0,1,0,1,137292,137809,0,1
8,883,0,1,0,1,0,0,1,140558,141441,0,1
8,733,0,1,0,1,0,1,0,143974,144707,0,1
8,550,0,1,0,1,1,1,0,147539,148089,0,1
8,683,0,1,1,0,2,1,0,150655,151338,0,0
8,517,1,0,1,0,2,0,1,154320,154837,0,1
8,700,0,1,0,1,1,0,1,157419,158119,0,1
8,650,1,0,1,0,1,0,1,160751,161401,0,1
8,583,1,0,1,0,0,0,1,164000,164583,0,1
8,617,0,1,0,1,1,1,0,167599,168216,0,1
8,666,0,1,0,1,1,1,0,170998,171664,0,1
8,866,0,1,0,1,0,0,1,174197,175063,0,1
8,799,0,1,0,1,2,0,1,177996,178795,0,1
8,584,1,0,1,0,0,0,1,181594,182178,0,1
8,484,1,0,1,0,2,1,0,184793,185277,0,1
8,550,1,0,1,0,2,1,0,188092,188642,0,1
8,600,0,1,0,1,0,1,0,191674,192274,0,1
8,567,0,1,0,1,0,0,1,195140,195707,0,1
8,550,0,1,0,1,0,1,0,198422,198972,0,1
8,533,1,0,1,0,0,1,0,201655,202188,0,1
8,466,1,0,1,0,0,1,0,204837,205303,0,1
8,650,0,1,0,1,0,0,1,207986,208636,0,1
8,516,0,1,0,1,1,0,1,211435,211951,0,1
8,949,0,1,0,1,1,0,1,214534,215483,0,1
8,717,0,1,0,1,1,1,0,218199,218916,0,1
8,533,1,0,1,0,2,0,1,221898,222431,0,1
8,467,1,0,1,0,0,0,1,225180,225647,0,1
8,533,0,1,0,1,1,1,0,228396,228929,0,1
8,649,1,0,1,0,0,0,1,231845,232494,0,1
8,467,0,1,0,1,1,1,0,235293,235760,0,1
8,483,1,0,1,0,2,0,1,238309,238792,0,1
8,483,1,0,1,0,0,1,0,241325,241808,0,1
8,500,0,1,0,1,0,1,0,244474,244974,0,1
8,567,0,1,1,0,2,0,1,247556,248123,0,0
8,567,0,1,0,1,2,1,0,250888,251455,0,1
8,633,1,0,1,0,0,1,0,272734,273367,0,1
8,516,1,0,1,0,2,1,0,276300,276816,0,1
8,683,0,1,0,1,2,0,1,279432,280115,0,1
8,500,1,0,1,0,2,0,1,282781,283281,0,1
8,667,0,1,0,1,0,1,0,286213,286880,0,1
8,517,1,0,1,0,0,0,1,289612,290129,0,1
8,483,0,1,0,1,1,1,0,292711,293194,0,1
8,583,1,0,0,1,1,0,1,295843,296426,0,0
8,550,1,0,1,0,2,1,0,299142,299692,0,1
8,433,1,0,1,0,2,0,1,302441,302874,0,1
8,450,1,0,1,0,0,1,0,305490,305940,0,1
8,450,1,0,1,0,2,1,0,308939,309389,0,1
8,400,1,0,1,0,1,0,1,312321,312721,0,1
8,634,0,1,0,1,0,0,1,315403,316037,0,1
8,434,1,0,1,0,2,1,0,318952,319386,0,1
8,583,1,0,1,0,2,1,0,322018,322601,0,1
8,400,1,0,1,0,2,0,1,325234,325634,0,1
8,466,1,0,1,0,0,0,1,328283,328749,0,1
8,817,0,1,0,1,1,0,1,331681,332498,0,1
8,616,0,1,0,1,0,1,0,335447,336063,0,1
8,667,0,1,0,1,0,1,0,338729,339396,0,1
8,683,0,1,0,1,0,1,0,341928,342611,0,1
8,500,0,1,0,1,1,0,1,345177,345677,0,1
8,484,0,1,0,1,0,1,0,348409,348893,0,1
8,517,0,1,0,1,1,0,1,351858,352375,0,1
8,467,1,0,1,0,0,0,1,355090,355557,0,1
8,433,1,0,1,0,2,0,1,358423,358856,0,1
8,633,0,1,0,1,1,1,0,361838,362471,0,1
8,484,0,1,1,0,0,1,0,365170,365654,0,0
8,666,0,1,0,1,1,1,0,368203,368869,0,1
8,617,0,1,1,0,0,0,1,371435,372052,0,0
8,566,0,1,0,1,1,1,0,374901,375467,0,1
8,566,1,0,1,0,2,0,1,378283,378849,0,1
8,467,1,0,1,0,2,0,1,381848,382315,0,1
8,650,0,1,0,1,0,1,0,385330,385980,0,1
8,700,0,1,0,1,1,0,1,388929,389629,0,1
8,516,0,1,1,0,2,1,0,392262,392778,0,0
8,517,0,1,0,1,0,1,0,395427,395944,0,1
8,466,0,1,0,1,0,0,1,398493,398959,0,1
8,433,1,0,1,0,1,0,1,401575,402008,0,1
8,634,0,1,0,1,2,1,0,404807,405441,0,1
8,533,1,0,1,0,1,0,1,408040,408573,0,1
8,849,1,0,0,1,0,0,1,411439,412288,0,0
8,716,0,1,0,1,1,1,0,415021,415737,0,1
8,583,0,1,1,0,0,1,0,418420,419003,0,0
8,850,1,0,0,1,2,0,1,421785,422635,0,0
8,450,1,0,1,0,2,0,1,425184,425634,0,1
8,717,0,1,0,1,2,1,0,428466,429183,0,1
8,600,1,0,0,1,0,1,0,432015,432615,0,0
8,534,1,0,0,1,2,1,0,435147,435681,0,0
8,799,1,0,0,1,1,1,0,438480,439279,0,0
8,983,0,1,0,1,1,0,1,441879,442862,0,1
8,600,1,0,1,0,2,1,0,445511,446111,0,1
8,500,1,0,1,0,1,1,0,448726,449226,0,1
8,617,0,1,0,1,1,1,0,451775,452392,0,1
8,500,1,0,1,0,2,0,1,455374,455874,0,1
8,583,0,1,0,1,2,0,1,458473,459056,0,1
8,733,0,1,0,1,1,0,1,461705,462438,0,1
8,583,1,0,1,0,0,0,1,465188,465771,0,1
8,683,0,1,0,1,2,0,1,468387,469070,0,1
8,550,0,1,0,1,0,1,0,471935,472485,0,1
8,533,0,1,0,1,2,1,0,475284,475817,0,1
8,583,1,0,1,0,0,1,0,478750,479333,0,1
8,417,1,0,1,0,2,0,1,482365,482782,0,1
8,600,0,1,0,1,1,1,0,485381,485981,0,1
8,516,0,1,0,1,1,1,0,488647,489163,0,1
8,550,1,0,1,0,1,0,1,491895,492445,0,1
8,566,1,0,1,0,0,1,0,495378,495944,0,1
8,550,1,0,1,0,2,0,1,498726,499276,0,1
8,683,0,1,0,1,2,0,1,501909,502592,0,1
8,583,0,1,0,1,1,0,1,505191,505774,0,1
8,467,0,1,0,1,1,1,0,508323,508790,0,1
8,583,1,0,1,0,1,0,1,511506,512089,0,1
8,533,1,0,1,0,0,0,1,525378,525911,0,1
8,766,0,1,1,0,1,0,1,528694,529460,0,0
8,617,0,1,0,1,1,0,1,532459,533076,0,1
8,467,1,0,1,0,2,1,0,536091,536558,0,1
8,416,0,1,0,1,2,1,0,539157,539573,0,1
8,533,0,1,0,1,1,1,0,542106,542639,0,1
8,467,0,1,0,1,2,1,0,545588,546055,0,1
8,567,0,1,0,1,0,0,1,548820,549387,0,1
8,433,0,1,0,1,1,1,0,552103,552536,0,1
8,416,0,1,0,1,1,1,0,555435,555851,0,1
8,467,1,0,1,0,1,0,1,558800,559267,0,1
8,450,0,1,0,1,2,0,1,562133,562583,0,1
8,500,0,1,0,1,1,0,1,565265,565765,0,1
8,549,1,0,1,0,1,1,0,568681,569230,0,1
8,534,1,0,1,0,0,0,1,571879,572413,0,1
8,500,1,0,1,0,1,1,0,575328,575828,0,1
8,600,0,1,0,1,1,0,1,578844,579444,0,1
8,483,0,1,0,1,1,0,1,582426,582909,0,1
8,516,0,1,0,1,0,1,0,585825,586341,0,1
8,483,0,1,0,1,0,0,1,589107,589590,0,1
8,400,0,1,0,1,2,1,0,592223,592623,0,1
8,500,1,0,1,0,1,0,1,595305,595805,0,1
8,483,1,0,1,0,2,1,0,598671,599154,0,1
8,433,1,0,1,0,2,0,1,601803,602236,0,1
8,566,0,1,1,0,0,1,0,605252,605818,0,0
8,450,0,1,0,1,1,0,1,608634,609084,0,1
8,500,1,0,1,0,1,1,0,611683,612183,0,1
8,683,1,0,1,0,0,1,0,615149,615832,0,1
8,483,1,0,1,0,0,0,1,618431,618914,0,1
8,484,0,1,1,0,0,1,0,621546,622030,0,0
8,533,0,1,0,1,2,0,1,624679,625212,0,1
8,600,1,0,1,0,0,1,0,627894,628494,0,1
8,583,1,0,1,0,2,1,0,631443,632026,0,1
8,466,0,1,0,1,1,1,0,634959,635425,0,1
8,483,0,1,1,0,2,1,0,638341,638824,0,0
8,466,0,1,0,1,1,1,0,641690,642156,0,1
8,450,1,0,1,0,1,0,1,644772,645222,0,1
8,416,0,1,0,1,0,0,1,648088,648504,0,1
8,450,1,0,1,0,2,1,0,651337,651787,0,1
8,433,0,1,0,1,0,1,0,654719,655152,0,1
8,516,0,1,0,1,0,0,1,658168,658684,0,1
8,567,0,1,0,1,1,0,1,661233,661800,0,1
8,533,0,1,0,1,1,0,1,664366,664899,0,1
8,367,0,1,0,1,1,1,0,667598,667965,0,1
8,600,1,0,1,0,1,1,0,670830,671430,0,1
8,467,1,0,1,0,2,0,1,674429,674896,0,1
8,499,0,1,0,1,1,0,1,677795,678294,0,1
8,483,1,0,1,0,2,1,0,681210,681693,0,1
8,433,1,0,1,0,2,1,0,684709,685142,0,1
8,400,0,1,0,1,1,0,1,687741,688141,0,1
8,650,1,0,1,0,2,1,0,690724,691374,0,1
8,467,0,1,0,1,1,0,1,694139,694606,0,1
8,417,1,0,1,0,0,0,1,697421,697838,0,1
8,534,1,0,1,0,1,1,0,700770,701304,0,1
8,450,0,1,0,1,1,0,1,704236,704686,0,1
8,467,0,1,0,1,1,0,1,707651,708118,0,1
8,450,1,0,1,0,1,1,0,710917,711367,0,1
8,466,1,0,1,0,0,1,0,714166,714632,0,1
8,383,1,0,1,0,0,0,1,717448,717831,0,1
8,616,0,1,0,1,1,1,0,720514,721130,0,1
8,434,0,1,0,1,1,1,0,724029,724463,0,1
8,433,1,0,1,0,1,0,1,727195,727628,0,1
8,650,1,0,1,0,2,0,1,730594,731244,0,1
8,500,1,0,1,0,0,0,1,734059,734559,0,1
8,449,1,0,1,0,2,1,0,737442,737891,0,1
8,467,1,0,1,0,1,1,0,740907,741374,0,1
8,633,0,1,0,1,0,1,0,744356,744989,0,1
8,599,0,1,0,1,1,1,0,747772,748371,0,1
8,450,1,0,1,0,0,0,1,751054,751504,0,1
8,400,1,0,1,0,2,0,1,754186,754586,0,1
8,617,0,1,0,1,0,0,1,757318,757935,0,1
8,433,0,1,0,1,0,0,1,760684,761117,0,1
8,583,0,1,0,1,2,1,0,763950,764533,0,1
8,583,1,0,1,0,0,1,0,781582,782165,0,1
8,483,1,0,1,0,2,1,0,785181,785664,0,1
8,433,0,1,0,1,0,1,0,788213,788646,0,1
8,550,1,0,1,0,2,1,0,791212,791762,0,1
8,467,1,0,1,0,2,1,0,794544,795011,0,1
8,433,0,1,0,1,1,0,1,797810,798243,0,1
8,500,1,0,0,1,1,1,0,801209,801709,0,0
8,567,1,0,0,1,0,0,1,804674,805241,0,0
8,583,0,1,0,1,1,1,0,808240,808823,0,1
8,517,1,0,1,0,2,0,1,811522,812039,0,1
8,466,1,0,1,0,0,0,1,814738,815204,0,1
8,650,1,0,1,0,1,1,0,817903,818553,0,1
8,667,1,0,0,1,0,1,0,821535,822202,0,0
8,800,1,0,1,0,2,1,0,824734,825534,0,1
8,567,0,1,0,1,0,0,1,828566,829133,0,1
8,500,0,1,1,0,1,1,0,831665,832165,0,0
8,483,0,1,1,0,2,1,0,834898,835381,0,0
8,450,1,0,1,0,2,0,1,838380,838830,0,1
8,600,0,1,0,1,2,0,1,841745,842345,0,1
8,533,1,0,1,0,0,0,1,845211,845744,0,1
8,533,0,1,0,1,1,0,1,848643,849176,0,1
8,500,0,1,0,1,1,0,1,852125,852625,0,1
8,550,0,1,0,1,1,0,1,855224,855774,0,1
8,467,1,0,1,0,2,1,0,858473,858940,0,1
8,633,0,1,0,1,2,0,1,861889,862522,0,1
8,600,0,1,0,1,0,0,1,865471,866071,0,1
8,883,0,1,0,1,1,0,1,869070,869953,0,1
8,499,0,1,1,0,1,1,0,872969,873468,0,0
8,533,0,1,0,1,1,1,0,876151,876684,0,1
8,466,0,1,0,1,0,0,1,879650,880116,0,1
8,517,0,1,0,1,2,0,1,882732,883249,0,1
8,466,0,1,0,1,0,0,1,885998,886464,0,1
8,550,0,1,0,1,1,0,1,889263,889813,0,1
8,450,1,0,1,0,1,1,0,892545,892995,0,1
8,633,0,1,0,1,1,1,0,895944,896577,0,1
8,466,1,0,1,0,0,1,0,899310,899776,0,1
8,500,1,0,1,0,2,1,0,902509,903009,0,1
8,600,0,1,0,1,1,0,1,905691,906291,0,1
8,533,0,1,0,1,2,1,0,908907,909440,0,1
8,583,1,0,1,0,2,1,0,911972,912555,0,1
8,500,0,1,0,1,0,0,1,915438,915938,0,1
8,500,1,0,1,0,2,1,0,918787,919287,0,1
8,467,0,1,0,1,2,1,0,922302,922769,0,1
8,517,1,0,1,0,2,0,1,925651,926168,0,1
8,616,1,0,1,0,0,1,0,929017,929633,0,1
8,450,0,1,0,1,1,1,0,932232,932682,0,1
8,466,0,1,0,1,2,1,0,935398,935864,0,1
8,433,1,0,1,0,1,0,1,938680,939113,0,1
8,483,1,0,1,0,2,0,1,941729,942212,0,1
8,466,1,0,1,0,1,1,0,944845,945311,0,1
8,433,1,0,1,0,0,1,0,948094,948527,0,1
8,500,1,0,1,0,2,0,1,951293,951793,0,1
8,650,0,1,0,1,0,0,1,954558,955208,0,1
8,549,1,0,1,0,0,0,1,957891,958440,0,1
8,534,1,0,1,0,2,1,0,961289,961823,0,1
8,500,1,0,1,0,2,0,1,964605,965105,0,1
8,517,0,1,0,1,2,0,1,967687,968204,0,1
8,700,0,1,0,1,1,1,0,970953,971653,0,1
8,517,1,0,1,0,2,1,0,974268,974785,0,1
8,466,1,0,1,0,0,1,0,977701,978167,0,1
8,566,1,0,1,0,2,0,1,981083,981649,0,1
8,600,1,0,1,0,2,0,1,984332,984932,0,1
8,550,1,0,1,0,2,1,0,987764,988314,0,1
8,516,1,0,1,0,0,1,0,991163,991679,0,1
8,550,1,0,1,0,0,0,1,994628,995178,0,1
8,483,0,1,0,1,0,0,1,997894,998377,0,1
8,649,0,1,0,1,1,0,1,1001360,1002009,0,1
8,600,1,0,1,0,0,1,0,1005008,1005608,0,1
8,533,0,1,0,1,1,1,0,1008207,1008740,0,1
8,533,1,0,1,0,1,0,1,1011406,1011939,0,1
8,667,0,1,0,1,0,0,1,1014505,1015172,0,1
8,483,0,1,0,1,0,0,1,1018104,1018587,0,1
8,600,1,0,1,0,0,1,0,1021136,1021736,0,1
8,533,0,1,0,1,2,0,1,1038719,1039252,0,1
8,533,1,0,1,0,0,0,1,1042051,1042584,0,1
8,566,1,0,1,0,0,0,1,1045567,1046133,0,1
8,450,1,0,1,0,2,1,0,1048865,1049315,0,1
8,417,0,1,0,1,0,0,1,1052114,1052531,0,1
8,550,0,1,0,1,2,1,0,1055497,1056047,0,1
8,450,0,1,0,1,1,0,1,1058729,1059179,0,1
8,433,0,1,1,0,2,1,0,1061711,1062144,0,0
8,433,1,0,1,0,0,0,1,1064877,1065310,0,1
8,417,1,0,1,0,2,1,0,1068026,1068443,0,1
8,383,1,0,1,0,2,0,1,1071458,1071841,0,1
8,533,0,1,0,1,1,0,1,1074674,1075207,0,1
8,467,1,0,1,0,2,0,1,1077739,1078206,0,1
8,550,1,0,1,0,1,1,0,1081105,1081655,0,1
8,650,0,1,0,1,0,0,1,1084420,1085070,0,1
8,516,1,0,0,1,1,1,0,1087903,1088419,0,0
8,483,1,0,1,0,0,0,1,1091435,1091918,0,1
8,567,1,0,1,0,2,0,1,1094567,1095134,0,1
8,517,1,0,1,0,1,1,0,1097766,1098283,0,1
8,516,0,1,0,1,2,1,0,1101265,1101781,0,1
8,517,0,1,0,1,0,0,1,1104347,1104864,0,1
8,616,1,0,1,0,2,1,0,1107413,1108029,0,1
8,567,0,1,0,1,0,0,1,1110928,1111495,0,1
8,517,0,1,0,1,1,1,0,1114477,1114994,0,1
8,450,0,1,0,1,2,1,0,1117659,1118109,0,1
8,433,1,0,1,0,1,0,1,1120675,1121108,0,1
8,366,0,1,0,1,1,0,1,1123791,1124157,0,1
8,500,0,1,0,1,1,1,0,1126840,1127340,0,1
8,433,0,1,0,1,0,1,0,1130355,1130788,0,1
8,450,0,1,0,1,1,1,0,1133654,1134104,0,1
8,483,0,1,0,1,1,0,1,1136770,1137253,0,1
8,550,1,0,1,0,1,1,0,1139852,1140402,0,1
8,416,1,0,1,0,2,0,1,1143068,1143484,0,1
8,484,0,1,0,1,0,1,0,1146083,1146567,0,1
8,517,1,0,1,0,2,1,0,1149249,1149766,0,1
8,483,0,1,0,1,2,0,1,1152798,1153281,0,1
8,500,1,0,1,0,2,0,1,1156263,1156763,0,1
8,483,1,0,1,0,2,0,1,1159346,1159829,0,1
8,550,1,0,1,0,1,0,1,1162445,1162995,0,1
8,516,0,1,0,1,2,1,0,1165777,1166293,0,1
8,483,0,1,0,1,1,1,0,1168876,1169359,0,1
8,483,1,0,1,0,0,1,0,1171942,1172425,0,1
8,483,0,1,0,1,0,1,0,1175357,1175840,0,1
8,466,1,0,1,0,1,0,1,1178723,1179189,0,1
8,433,1,0,1,0,2,0,1,1181855,1182288,0,1
8,483,1,0,1,0,2,0,1,1185187,1185670,0,1
8,484,0,1,0,1,0,1,0,1188669,1189153,0,1
8,533,1,0,1,0,0,0,1,1191702,1192235,0,1
8,433,0,1,0,1,2,0,1,1194834,1195267,0,1
8,483,0,1,1,0,2,0,1,1197900,1198383,0,0
8,450,1,0,1,0,0,0,1,1200982,1201432,0,1
8,500,1,0,1,0,0,1,0,1204314,1204814,0,1
8,400,0,1,0,1,2,0,1,1207363,1207763,0,1
8,467,0,1,0,1,1,0,1,1210795,1211262,0,1
8,550,0,1,0,1,2,0,1,1214061,1214611,0,1
8,417,0,1,0,1,1,1,0,1217393,1217810,0,1
8,533,0,1,0,1,0,1,0,1220559,1221092,0,1
8,450,0,1,0,1,1,1,0,1223808,1224258,0,1
8,450,0,1,0,1,0,1,0,1226990,1227440,0,1
8,449,0,1,0,1,1,1,0,1230456,1230905,0,1
8,550,1,0,1,0,0,1,0,1233788,1234338,0,1
8,450,0,1,0,1,0,0,1,1237103,1237553,0,1
8,566,1,0,1,0,2,0,1,1240336,1240902,0,1
8,533,0,1,0,1,1,1,0,1243718,1244251,0,1
8,416,0,1,0,1,1,0,1,1246834,1247250,0,1
8,483,1,0,1,0,2,0,1,1250249,1250732,0,1
8,483,0,1,0,1,1,0,1,1253348,1253831,0,1
8,500,1,0,1,0,0,1,0,1256730,1257230,0,1
8,567,1,0,1,0,0,0,1,1260112,1260679,0,1
9,583,0,1,0,1,1,1,0,10360,10943,0,1
9,416,1,0,1,0,2,1,0,13626,14042,0,1
9,467,1,0,1,0,2,0,1,16641,17108,0,1
9,517,1,0,1,0,1,1,0,19640,20157,0,1
9,534,1,0,1,0,1,0,1,22939,23473,0,1
9,717,0,1,0,1,1,0,1,26438,27155,0,1
9,700,1,0,0,1,1,1,0,29787,30487,0,0
9,717,0,1,0,1,0,0,1,33069,33786,0,1
9,633,1,0,1,0,2,1,0,36502,37135,0,1
9,683,1,0,1,0,0,0,1,39934,40617,0,1
9,567,1,0,1,0,0,1,0,43316,43883,0,1
9,533,1,0,1,0,2,0,1,46815,47348,0,1
9,700,0,1,1,0,1,0,1,50147,50847,0,0
9,700,0,1,0,1,1,1,0,53779,54479,0,1
9,583,0,1,0,1,0,0,1,57095,57678,0,1
9,567,0,1,0,1,0,0,1,60227,60794,0,1
9,684,0,1,0,1,0,0,1,63359,64043,0,1
9,917,0,1,1,0,1,1,0,66575,67492,0,0
9,483,1,0,1,0,2,1,0,70324,70807,0,1
9,917,0,1,0,1,1,0,1,73356,74273,0,1
9,583,1,0,1,0,0,1,0,76972,77555,0,1
9,633,0,1,0,1,1,1,0,80404,81037,0,1
9,583,1,0,1,0,1,0,1,83836,84419,0,1
9,766,0,1,0,1,0,1,0,87352,88118,0,1
9,816,1,0,1,0,0,1,0,91117,91933,0,1
9,583,1,0,1,0,0,1,0,94849,95432,0,1
9,684,0,1,0,1,0,0,1,98031,98715,0,1
9,549,1,0,1,0,0,0,1,101614,102163,0,1
9,750,0,1,0,1,0,0,1,104996,105746,0,1
9,699,0,1,1,0,1,1,0,108595,109294,0,0
9,617,1,0,1,0,1,1,0,112143,112760,0,1
9,467,1,0,1,0,0,0,1,115392,115859,0,1
9,700,0,1,1,0,0,1,0,118841,119541,0,0
9,716,0,1,0,1,0,0,1,122407,123123,0,1
9,800,0,1,0,1,2,1,0,125672,126472,0,1
9,533,1,0,1,0,0,1,0,129071,129604,0,1
9,950,0,1,0,1,1,0,1,132520,133470,0,1
9,883,1,0,1,0,2,1,0,136386,137269,0,1
9,816,1,0,0,1,0,0,1,139818,140634,0,0
9,900,1,0,0,1,0,1,0,143633,144533,0,0
9,983,1,0,1,0,1,1,0,147082,148065,0,1
9,717,0,1,0,1,0,0,1,150747,151464,0,1
9,833,0,1,0,1,1,1,0,154196,155029,0,1
9,700,1,0,1,0,2,0,1,157828,158528,0,1
9,600,1,0,1,0,2,1,0,161144,161744,0,1
9,916,0,1,0,1,0,1,0,164293,165209,0,1
9,1050,0,1,0,1,1,0,1,168058,169108,0,1
9,550,1,0,1,0,2,0,1,171957,172507,0,1
9,583,0,1,0,1,2,1,0,175356,175939,0,1
9,550,1,0,1,0,2,0,1,178572,179122,0,1
9,750,0,1,0,1,0,1,0,181937,182687,0,1
9,650,1,0,1,0,2,0,1,185236,185886,0,1
9,584,1,0,1,0,2,0,1,188418,189002,0,1
9,983,0,1,0,1,1,1,0,192001,192984,0,1
